url,label
lanzhou.gov.cn,Safe
usquare.org,Safe
asiliaafrica.com,Safe
cheapgfcviagra.com,Safe
liggyscakes.co.uk,Safe
nclabor.com,Safe
niaoyun.com,Safe
tamoxifen.store,Safe
hotelkish.ir,Safe
assignmentbaron.net,Safe
gk-ugprestige.ru,Safe
logomotiongraphics.com,Safe
qin68.com,Safe
stsou.com,Safe
tikhonovo.ru,Safe
thalassinos.photography,Safe
eduessay.com,Safe
needhelpwritinganessay.com,Safe
musee-archeologienationale.fr,Safe
sachafish.com,Safe
u-hiv.ru,Safe
drseek.co.za,Safe
thewritepractice.com,Safe
tibi.com,Safe
szpital-tomaszow.pl,Safe
gsdata.com.tw,Safe
playstoreforpc.com,Safe
cfgrill.com,Safe
gomsubattrangdep.com,Safe
midcoast4wdcentre.com.au,Safe
http://legalwatch.com/verification/fghjkw88463/seculogincentreautodelete/verificationAttempt.php,Malicious
brantford.ca,Safe
http://www.defense-aerospace.com/articles-view/release/3/187620/us-army-explains-modernization-command-initiative.html,Safe
charleygodefin.fr,Safe
szslaw.cn,Safe
paj.gr.jp,Safe
iatse.net,Safe
okzbd.com,Safe
aidspan.org,Safe
bcnewstars.nl,Safe
https://smanemagresik.sch.id/biu/dropboxnew/,Malicious
custommade.com,Safe
kamagraoraljellyrx100.biz,Safe
czechmatediary.com,Safe
usdiscoverytalentradio.com,Safe
reelapp.com,Safe
i2i.org,Safe
18-letnya.info,Safe
frowzy-extenuations.000webhostapp.com/2018/2018/2018/index.php,Phishing
http://outreach.wikimedia.org/wiki/GLAM/Newsletter/September_2017/Contents/Italy_report,Safe
grainsurf.com,Safe
dixion.ua,Safe
abilet.pl,Safe
mcdonalds.hu,Safe
ao-hong.com,Safe
fontansveta.ru,Safe
svkus.com,Safe
earthlight.org,Safe
veryboys.com,Safe
crazykimchi.com,Safe
solarimpulse.com,Safe
cabanavacationrentals.com,Safe
downfallthefilm.com,Safe
crmmarketing.org,Safe
pagebin.com,Safe
john-taylor.com,Safe
hostlockki.club/?a=0002&source=68475_2991550_http%3A%2F%2Fserve.popads.net,Phishing
4webhelp.net,Safe
halifaxcollege.com,Safe
optimusstoves.com,Safe
oraniazana.com.au,Safe
scoopify.org,Safe
sjwxlt.com,Safe
paydayloans2quickloans.com,Safe
secretenergy.com,Safe
iit.edu,Safe
festspielhaus.at,Safe
clecabinets.com,Safe
bo-area.se,Safe
http://e.historyextra.com/c/1679z4sRrtOTTPwJ8Z9Mk28leUJ,Unsafe click
bridgelazio.it,Safe
pocarisweat.jp,Safe
rarom.ro,Safe
muzeum-motoryzacji.com.pl,Safe
supporters-direct.org,Safe
http://dadamailproject.com/purchase/pro.html,Safe
tavoos.co,Safe
attorneyforum.com,Safe
mp3s.pl,Safe
zjjxs.net,Safe
songho.ca,Safe
http://www.activeliving.com.au/Dropbox/,Malicious
alfa-politeh.ru,Safe
exchangeunion.com,Safe
infuture.ru,Safe
klikblogherbal.com,Safe
anadviews.com,Safe
tomsofmaine.com,Safe
galleryofphotography.ie,Safe
anabolizantes-naturales.eu,Safe
http://logc2.xiti.com/go.url?xts=43260&xtor=EPR-32280629-[Alaune]-20171013-[Img1]&url=http://www.lemonde.fr/europe/article/2017/10/12/l-etat-major-a-ete-perquisitionne-dans-le-cadre-du-dossier-sur-le-transport-aerien-strategique_5200118_3214.html,Unsafe click
icsbb.com,Safe
nana.gm,Safe
hackster.io,Safe
vkonline.ru,Safe
bestcalovebracelet.cn,Safe
thimbleweedpark.com,Safe
liloumace.com,Safe
huafangjixie.cn,Safe
snj.gov.cn,Safe
yucvq.com,Safe
industrie.lu,Safe
vipstone.co,Safe
lasportal.org,Safe
zcwin.com,Safe
techjeny.org,Safe
homecarpentrysydney.com.au,Safe
meerkosten.nl,Safe
ohiolink.edu,Safe
globalmentalhealthinitiative.org,Safe
bielmeier-hausgeraete.com,Safe
generation-nt.com,Safe
chim.cz,Safe
angelalanter.com,Safe
thantaichotso88.com,Safe
coupdepouce.com,Safe
acbnksonline.com/en/0/ibank/,Phishing
"http://maps.google..com/?ie=UTF8&t=p&z=13&q=41.826389,-86.652206&ll=41.826389,-86.652206",Safe
arezzoweb.it,Safe
sexjanda.co,Safe
nikefreerun-inc.co.uk,Safe
mailto:Sakai_Team-group@nd.edu,Safe
sinoya.com,Safe
wgfcvr.net,Safe
themindrobber.co.uk,Safe
chinaprices.ru,Safe
creativeadbox.com,Safe
mailin.fr,Safe
enharmonic-shoulder.000webhostapp.com/BoFaQQ/BoFaQQ/BoFaQQ/BoFaQQ/BoFaQQ/BoFaQQ/BoFaQQ/BoFaQQ/en/Home/SignOnID=/public/B/,Phishing
afilias.info,Safe
youcubed.org,Safe
yan.nu,Safe
cmachlskrpkl8s9vbxg7jm5kbiftybwxcerotaegyvux.cf/cit/,Phishing
thetfordracing.com,Safe
digitalhealthfinder.com,Safe
thietkeketcau.net,Safe
https://www.materassiortopedici.com/wp-includes/postm/china%20update/china/?login=abuse@aoyama-d.com,Malicious
thenailedge.com/js1/ca/ca3/FACRTURATION8964446644453453FGHGFHFfghfhfhJHJKH/secure3/57a3de05e4ed3f9/?ID=login&Key=d27f74e0585e0b8f284415f62fd85528&login&path=/signin/?referrer,Phishing
sildenafilcost01.org,Safe
juye.gov.cn,Safe
"alquimiag.cf/content/????????????????????????????????/?utf-8=base64,PGh0bWw+DQo8c3R5bGU+IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt&user=erfreir.ceflq@cnexeblnyubgryf.pbz&data:text/html=charset&.verify?service=mail",Phishing
hehetan.com,Safe
elanhomesystems.com,Safe
gatc-biotech.com,Safe
http://peloclub.com/adm901/filemanager/image/access.html,Malicious
yucaiguan.com,Safe
karmaffne.com,Safe
searchengines.com,Safe
17.61.86.cialsouteni.us/rey4Nedfrooft_qZtUO/goftblooh.phtml,Phishing
pacificcoastentertainment.com,Safe
louboutincheapshoesoutletonline.com,Safe
939hx.info,Safe
mainqiu.com,Safe
purecollection.com,Safe
sz2van.gr,Safe
dental-tribune.com,Safe
vanleeuwen.com,Safe
articoolz.com,Safe
buyamoxilonlinex.com,Safe
http://dmcskypaisa.in/themes/pay_or/img/flags/64,Malicious
dsprobotics.com,Safe
mediahard.com,Safe
runwayriot.com,Safe
stopebayscam.com,Safe
wieland.de,Safe
nhsinform.co.uk,Safe
thepalladium.net,Safe
aiu3.net,Safe
gnmc.net.cn,Safe
dnd-technologies.com,Safe
zuborashiku.com,Safe
harwitum.org,Safe
wahllegend.com,Safe
readysetgrow.org,Safe
ferragamo-belts.com,Safe
wsloan.com,Safe
http://nl.dw.com/DTS?url=http://www.dw.com/en/european-court-russian-opposition-leader-alexei-navalny-s-conviction-arbitrary/a-41001458?maca=en-newsletter_en_bulletin-2097-html-newsletter&emv_key=JYNBA5Nwq2x9QaSHwT6fxNMIOgDHH8DjzX3ib3TD6eI/eWB6vYM5ijhKBc0Zu544lw,Unsafe click
telemundodallas.com,Safe
wanjvwenjv.com,Safe
agenda21france.org,Safe
mastodon.rocks,Safe
agpconseils.com,Safe
studyabroadengland.org,Safe
jqa.jp,Safe
ph.tn,Safe
yrnew.net,Safe
123movies4u.co,Safe
northbaybiz.com,Safe
waldensalute.com,Safe
fujirockfestival.com,Safe
showtek.com,Safe
businessadvisor.co.nz,Safe
matritca.kz,Safe
swizer.com.cn,Safe
http://www.b00.fr/iexO7,Malicious
http://email.cntraveller.com/c/160fdJuKVlk9Itc3eWhZjhWz4d,Unsafe click
targi.pl,Safe
daikinindia.com,Safe
salonmonster.com,Safe
independenttravelcats.com,Safe
berkshirecc.edu,Safe
platinumeventrentals.com,Safe
bowdensfireside.com,Safe
andreya.space,Safe
openhandsetalliance.com,Safe
"http://logc2.xiti.com/go.url?xts=43260&xtor=EPR-32280630-[Avosmarques]-20171003-[Licencedroitsusage]&url=http://www.lemonde.fr/web/article/0,1-0@2-3388,36-139039,0.html",Unsafe click
m4bl.org,Safe
ar15news.com,Safe
chinawest.gov.cn,Safe
davismicro.com,Safe
apriba.biz,Safe
dealmac.com,Safe
empirepromos.com,Safe
aksimotell.ee,Safe
weinstein.com,Safe
drugoffice.gov.hk,Safe
rpi-loccum.de,Safe
life4photo.com,Safe
ilriposodisnoopy.com,Safe
fmf.ru,Safe
laithaiguesthouse.com,Safe
mdrc.org,Safe
1jour1vin.com,Safe
danstools.com,Safe
medialine-it.com,Safe
kuizr.us,Safe
experienceburied.com,Safe
csxfc.com,Safe
http://logc2.xiti.com/go.url?xts=43260&xtor=EPR-32280629-[Alaune]-20171004-[Faq]&url=http://faq.lemonde.fr,Unsafe click
chiflatironblackfriday.com,Safe
tokachi.co.jp,Safe
grandprixhistory.org,Safe
buycombivent.world,Safe
fyhfst.com,Safe
abtaluhed.tk,Safe
swaminarayan.org,Safe
cheaterland.com,Safe
approachbollywood.com,Safe
jeannot.nu,Safe
acum.tv,Safe
asociatiayes.ro,Safe
http://patch2.800vod.com/newpatch25,Malicious
samitivejhospitals.com,Safe
metabvucb9813.site,Phishing
track.seniorsdfw.com/z.z,Phishing
avoska39.ru,Safe
diodelaser.com.cn,Safe
yarima.org,Safe
thieumaunao.net,Safe
http://www.csgladiatorgym.ro/wp-includes/js/imgareaselect/file_doc.php,Malicious
114desk.com,Safe
dannemking.com.au,Safe
fractured-simplicity.net,Safe
http://www.wosoft.ru/_ld/11,Malicious
conrad.pl,Safe
hillspet.co.uk,Safe
supersonic.net.br,Safe
intexcompany.ru,Safe
bpmsupreme.com,Safe
kaango.com,Safe
democracy-nc.org,Safe
simplevisitorcounter.info,Safe
logmieer.com,Safe
rarinjinda.com,Safe
daftgirls.info,Safe
ceepus.info,Safe
analogindex.com,Safe
airportthai.co.th,Safe
pinnaclemicro.com,Safe
mulberry-handbags.co.uk,Safe
joueurdugrenier.fr,Safe
lyjjzd.com,Safe
beatlock.net,Safe
creative-technologies.de,Safe
masterreplicas.com,Safe
jewelsouk.com,Safe
astronomy-mall.com,Safe
mabobos.com,Safe
justsalad.com,Safe
leselect.com,Safe
http://bodytox.pingfiles.fr/dossierdocs36/777/new%20outlook/new%20outlook,Malicious
theappleblog.com,Safe
aitogy.com,Safe
valekse.ru,Safe
meindm.at,Safe
prophotonut.com,Safe
https://www.bookreporter.com/reviews/a-lowcountry-heart-reflections-on-a-writing-life,Safe
spreadthesign.com,Safe
raysahelian.com,Safe
http://reaurobz.tk/wallets/accunet/dropbox.php?1202377538,Malicious
google.com.au,Safe
hgca.com,Safe
bclc.com,Safe
hopeisforeveryone.com,Safe
coquinaria.nl,Safe
fictiv.com,Safe
myalcon.com,Safe
koshyjohn.com,Safe
http://24-banorte-acceso.com/kssy/OL/sAk/dooA/k/aS/p/a1/LdjQw/dl5/d5/L2dJ=,Malicious
bwwstatic.com,Safe
linepc.site,Safe
visitfai.it,Safe
eletrobras.com,Safe
escrowreconciliation.net,Safe
emperorspace.com,Safe
caricaturaspadel.com/old/wp-content/languages/plugins/Rass/TY9tlna/customer_center/customer-IDPP00C991,Phishing
afterfeed.com,Safe
getfifi.com,Safe
http://bayrischerwald.org/?paypal5xjg4g1s8d63paypal/,Malicious
muldental-tipper.de/blackhole/ASEAG/Linien/Lagepl%2525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252525252,Phishing
ugg-outletstore.com.co,Safe
egydown2day.net,Safe
patriotsshopfootballonline.com,Safe
mommysblockparty.co,Safe
thormx.com,Safe
bramtech.net,Safe
universalmccann.com,Safe
oveysghazinezhad.com,Safe
lenobl.ru,Safe
sutree.com,Safe
resra.jp,Safe
ioshacker.com,Safe
thaliajuntoati.com,Safe
romanuke.com,Safe
vandijk-tuinen.nl,Safe
amf.de,Safe
permakids.net,Safe
jplconstruction.co.uk,Safe
munaluchibridal.com,Safe
sfreporter.com,Safe
zachholman.com,Safe
fhr.ru,Safe
autobusubilietai.lt,Safe
http://dl.wizzuniquify.com/download/7,Malicious
ts-market.com,Safe
hetweekendvandewetenschap.nl,Safe
radiomap.eu,Safe
marine16international.com,Safe
extenzearea.com,Safe
thapar.edu,Safe
dosbitxos.cat,Safe
jsomers.net,Safe
https://yolo-mkt.cl/x/att/index.html,Malicious
myefforts241116.org,Safe
ufginsurance.com,Safe
floridaorchestra.org,Safe
greenresort.sk,Safe
instrukciya.com.ua,Safe
wastenvironment.com,Safe
sibfrontier.ru,Safe
http://files-download.playpc.pl/GryIRozrywka/Platformowe/HappylandAdventures,Malicious
westmedicalgroup.com,Safe
lingzhi.life,Safe
http://cariebrescia.com/Support/Team/,Malicious
tourzj.gov.cn,Safe
csbtyq.com,Safe
aif.md,Safe
stickeryou.com,Safe
business-on.info/cgi-bin/file/ddd/demail.php?email=cmVkYWN0ZWRAdGhyZWF0d2F2ZS5jb20=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,Phishing
bebi.lv,Safe
gbooks.in/tmp/OneDnew/,Phishing
sch.ac.kr,Safe
shankayservices.com,Safe
net114.com,Safe
monstermword.co.uk,Safe
play-dune.com,Safe
tutest.it,Safe
georgian-airways.com,Safe
couteau-fuso.fr,Safe
ekomiskas.lt,Safe
breuss-gmbh.at,Safe
klimg.com,Safe
ifelix.co.uk,Safe
edmarshalljewelers.com,Safe
tlu.ee,Safe
torbat24.ir,Safe
punkerslut.com,Safe
http://mail.couturehollywood.com/filedoc/,Malicious
enricozini.org,Safe
seoworkers.com,Safe
mm123m.com,Safe
55daiyun.info,Safe
euforic.org,Safe
mebelhouse.su,Safe
hw99.com,Safe
domusvi.es,Safe
librarycompany.org,Safe
akhisarhurdacilik.com,Safe
zylsjy1040.net,Safe
electoral.gov.ar,Safe
butler.edu,Safe
rasputin.de,Safe
kreditbillig.pw,Safe
intelligent-ondemand.com,Safe
igotoworld.com,Safe
reliablecontrols.com,Safe
autosport.be,Safe
edible-landscape-design.com,Safe
vernermotor.eu,Safe
appleid.apple.com.page-purchase.nimbuss-segarator.com,Phishing
tes-game.ru,Safe
buspar911.live,Safe
tanfa.co.uk,Safe
consulfrance-miami.org,Safe
showgamegarena.com,Safe
schlund.de,Safe
kremen.today,Safe
biologickali.com,Safe
societyleadership.org,Safe
asia-inc.com,Safe
sowter.co.uk,Safe
dola.com,Safe
foodchainworkers.org,Safe
http://www.qponn.net/wp-content/bookmark/d3993414284beca7c9d20faab65c690f/,Malicious
sals.edu,Safe
http://conectalitoral.com.br/wp-includes/js/jcrop/login/,Malicious
http://bit.ly/2psd4lg,Malicious
groningerarchieven.nl,Safe
ffzg.hr,Safe
sakhalife.ru,Safe
peepgamecomix.com,Safe
buyerresume.com,Safe
persistent.co.in,Safe
rentaspec.ru,Safe
supersizedmeals.com,Safe
breastgrowth.eu,Safe
nyaquarium.com,Safe
batsoft.lv,Safe
limewire.org,Safe
salvatoreferragamo-shoes.com,Safe
secureteen.com,Safe
savannahbee.com,Safe
icta.org,Safe
mailto:fhk1@cl.cam.ac.uk,Safe
vacationsmadeeasy.com,Safe
alstroi.su,Safe
impots-gouv.biz/service/customer_center/customer-IDPP00C756/myaccount/signin/?country.x=&locale.x=en_,Phishing
policarirubana.com.ve,Safe
http://catherineking.net/wp-admin/css/adobeCom/,Malicious
bibliotecadecordoba.com,Safe
campcanineusa.com,Safe
kcci.com,Safe
http://devonpierce469.website2.me/,Malicious
dhpv.de,Safe
aisonequipment.com,Safe
bvdm.de,Safe
xn--viq33x5x7a.com,Safe
graphicmaps.com,Safe
letsdosomethingcrafty.com,Safe
duitpintar.com,Safe
mapgpi.com,Safe
guillermohernandez.es,Safe
espacio-eme.com,Safe
boutiquebleucitron.com,Safe
green.tv,Safe
ecometalli.com,Safe
sfgov.org,Safe
manage-srvcapplee.myvnc.com/UPDATE%201%20SC%20Recode%20Zrav/LoginFailed.php,Phishing
hydropan.co.ke,Safe
kerobia.com,Safe
tellsearch.ru,Safe
myvi.net,Safe
angelesentrenosotros.co,Safe
albertville.com,Safe
uiargonaut.com,Safe
pay-acc.gq/secure/customer_center/customer-IDPP00C731/myaccount/signin/?country.x=FR&locale.x=en_FR,Phishing
buenosaires2018.com,Safe
getdata.mk,Safe
pm8.com.cn,Safe
xn--viagragnriquepascher-h2bb.nu,Safe
sunybroome.edu,Safe
immofinanz.com,Safe
zsel.edu.pl,Safe
wylamgarage.co.uk,Safe
hottubspasupplies.com,Safe
lowcostspb.ru,Safe
magicjohnson.com,Safe
cprinri.com,Safe
farmsafe.com.my/bom/index.php?email=prasad@mfc.ae,Phishing
rentmoola.com,Safe
https://msn3.godaddysites.com/,Malicious
swiftstack.com,Safe
lntycp.com,Safe
ulmato.de,Safe
audiomack.com,Safe
omery-dammam.org,Safe
forhfdg96733.site/?cid=1809195-316018364-0,Phishing
fgctrading.com,Safe
adenearth.com,Safe
kppnpainan142.net,Safe
http://www.miavianexperience.org/ornithology.html,Safe
marlowropes.com,Safe
west-coast-waterheater.com,Safe
hotdownloads2.com,Safe
reality-rp.com,Safe
cvesd.org,Safe
climber.com,Safe
http://lindolfoimoveis.com.br/business/,Malicious
iwatchsouthparkonline.net,Safe
http://nl.dw.com/DTS?url=http://www.dw.com/en/bayern-munich-sacks-coach-carlo-ancelotti/av-40736420?maca=en-newsletter_en_bulletin-2097-html-newsletter&emv_key=nLG0y-A_KXJLViXMVdTeuDKjQCvP4GcyUYjLnyVJtZ8/X3IrxxJeBW1sXhOApYFRIw,Unsafe click
servertastic.com,Safe
http://down05059324.xdown4.com/cx/160624/34,Malicious
http://smsorangephonemail.myfreesites.net,Malicious
pierrebastien.com,Safe
norfolk.police.uk,Safe
tridelta.org,Safe
drom93.ru,Safe
simao.gov.cn,Safe
trainingsun.com,Safe
http://aredicationmoka.net/FRTERDZFYUSIZ/HGS2HG2G2GZY2/VGTSUJGJGS2I/163e0b4667c979007cdf88c3b48e1162/cas.php?clicid=13698&amp;default=85de28b666325990ee526e07d4bce9f2,Malicious
pedamb.com,Safe
kosagi.com,Safe
avtokum.com,Safe
windowsphoneapplist.com,Safe
eatdrinkpolitics.com,Safe
keystone.edu,Safe
pz-transfer.de,Safe
qualitytrainingportal.com,Safe
suninternationalgt.com,Safe
foxitblog.com,Safe
auctionarms.com,Safe
blkhospital.com,Safe
jewelrycharmssaleuk.com,Safe
cs50.net,Safe
waterville-me.gov,Safe
moskprf.ru,Safe
baohanhdienmaythienhoa.com,Safe
qdhgjl.com,Safe
crown-tours.com,Safe
turnerbikes.com,Safe
cerleryapidizayn.com,Safe
gf-dz.com,Safe
stcodesky.com,Safe
fermanicannucce.it,Safe
biandbi69.com,Safe
ledgertranscript.com,Safe
boosting-service.xyz,Safe
elephant.co.jp,Safe
supertintin.com,Safe
daggerbikes.com,Safe
britneyspears.com,Safe
cialis.news,Safe
vina-netshop.com,Safe
homebestfurniture.com,Safe
soicau6886.mobi,Safe
dnh.org.uk,Safe
webuildpages.com,Safe
mbike.com,Safe
bgf.rs,Safe
neorsd.org,Safe
dbfmcirebon.com,Safe
customsandals.tk,Safe
euclidusa.com,Safe
gameffective.com,Safe
theocanadianhealthandcaremall.ru,Safe
mountaindesigns.com,Safe
cia.org.uk,Safe
midlandlinen.com,Safe
usndr.com,Safe
gzyxw.net,Safe
bundesarbeitsgericht.de,Safe
mingdao.edu.tw,Safe
mcbodytalk.com,Safe
rakha-agri.com,Safe
lotus7.club,Safe
gurufocus.com,Safe
moto24.de,Safe
agmcommercial.com,Safe
http://nl.dw.com/DTS?url=http://www.dw.com/en/in-munich-recovery-comes-with-frustration/a-19424560?maca=en-newsletter_en_bulletin-2097-html-newsletter&emv_key=CJ116HtTT13y57mcllBQwNrfBlX66s43PreYKJ6RYgQ/uvEmwmQ_XJZe7COLntGh9A,Unsafe click
emilyjdiamonds.com,Safe
sudcom.org,Malicious
flowersofdunedin.com/erste/prelogon/authetication/display/logon/code.htm,Phishing
hanshou.gov.cn,Safe
yesilelma.com,Safe
theinvisibledog.org,Safe
henannubbs.com,Safe
dreamjackpot.com,Safe
orangesunshine.com,Safe
legalbeagle.com,Safe
kindermax.ch,Safe
biotherm.com.tw,Safe
mgmdomino.com,Safe
puppiesbehindbars.com,Safe
yes123.com.tw,Safe
doctorseek.co.za,Safe
5721.net,Safe
myemblic.com,Safe
noi.md,Safe
neuesteyeezy.de,Safe
emailpasswordrecoverynumber.blogspot.pt,Phishing
bottegaveneta-bagsoutlet.com,Safe
steppingstonesmuseum.org,Safe
http://installer.jdownloader.org/version_280683,Malicious
http://rivercottage.us13.list-manage1.com/track/click?u=87b20308a8b0dcffce707dd66&id=28cc26f754&e=db386b81b3,Unsafe click
blucigs.com,Safe
muzkorob.net,Safe
rifton.com,Safe
palmdesert.com,Safe
conservatives.com,Safe
chinacs.net,Safe
harbor.com,Safe
agrandissement-penis.eu,Safe
fileconvoy.com,Safe
hobbyschuurtje-webwinkel.be,Safe
pioneer-recruitment.com,Safe
postepay-italiane-cliente-2018.dynu.net/postale/7f8f0582fc93d99cbe231ed14aafa19c/pos,Phishing
acadianhouseplans.info,Safe
asaenet.org,Safe
livarea.de,Safe
business-anti-corruption.com,Safe
freedsbakery.com,Safe
rollingrock.com,Safe
https://mediastar-iptv.com/admin/controller/smpltrackredrction.html,Malicious
socialworkhelper.com,Safe
flyerbookmarks.com,Safe
meoninurhand.info/fdsa/vtcjabke2um9zdxwlo64ifqry837hgs51n0/login.php?cmd=login_submit&id=4533c5aa2f5627a5616fd2936e5d6bf64533c5aa2f5627a5616fd2936e5d6bf6&session=4533c5aa2f5627a5616fd2936e5d6bf64533c5aa2f5627a5616fd2936e5d6bf66d656f6e696e757268616e642e696e666f,Phishing
durance.fr,Safe
mississippitoday.org,Safe
helsingor.dk,Safe
levitra365.bid,Safe
kingpower.com,Safe
obraviva.es,Safe
creditstudy.com.ng/loginnnnnnn/ourtime18/login.php?cmd=login_submit&id=65cd1379f459193e850ebecf20cd99ab65cd1379f459193e850ebecf20cd99ab&session=65cd1379f459193e850ebecf20cd99ab65cd1379f459193e850ebecf20cd99ab,Phishing
volunteer-olympics.ru,Safe
slimerjs.org,Safe
hcg.gr,Safe
joomlaworks.net,Safe
scxsls.com,Safe
addthisom.com,Safe
oxus.net,Safe
fuchu-cpf.or.jp,Safe
stmaartennews.com,Safe
divewimbledon.com,Safe
wkap.nl,Safe
ihatecilantro.com,Safe
ca-mpr.jp,Safe
donglin.org,Safe
lanotiziagiornale.it,Safe
callistasramblings.com,Safe
cycledallas.org,Safe
sssihl.edu.in,Safe
homeilove.ca,Safe
gemselect.com,Safe
http://brp49.targazine.com/nl/18/1802BY/,Malicious
gadmae3.com/zimbra/index.php,Phishing
yourwater.ru,Safe
licarh.org,Safe
netsafe.org.nz,Safe
greatplacetowork.com.br,Safe
https://www.active.by/ru-by/clients/disabled/,Malicious
pspgr.net,Safe
calebjacob.com,Safe
marinaprod.com/wp-content/adobe/,Phishing
greenpartstore.com,Safe
imaginginfo.com,Safe
http://applications.unistra.fr/signatures/images/signature-universite-02.png,Safe
sunwestmobilemodular.com,Safe
adorablebunnies.com,Safe
hurtanna.info,Safe
requiredaction.ddns.net/la/customer_center/customer-IDPP00C422/,Phishing
cycling.md,Safe
bacolicio.us,Safe
sbj.net,Safe
ritalechat.com,Safe
buff.es,Safe
atlantmasters.ru,Safe
sitemapx.net,Safe
https://www.interlamp.hr/wp-admin/includes/signin,Malicious
lowkerjateng.com,Safe
thinkaboutit.eu,Safe
beauty-health.com.ua,Safe
etrecomanohomeopatia.cat,Safe
saseciyukseller.com,Safe
todomoca.com,Safe
luluspasalon.com,Safe
ramgarhiaparivar.com/bookss/app/,Phishing
fiduciarynews.com,Safe
girlsdone.ru,Safe
garshin.ru,Safe
chriscraft.com,Safe
faradaynews.com,Safe
americanglaucomasociety.net,Safe
sunshineandsmile.com,Safe
smsgorod.ru,Safe
sterlingtalentsolutions.com,Safe
charlottegainsbourg.com,Safe
aimeijiaoyu.com,Safe
eskape-gaming.com,Safe
cn-food.net,Safe
taratours.co.tz/dwn/index.php,Phishing
luccasocialandgames.com,Safe
vsluh.ru,Safe
radiustheme.com,Safe
